mileage_km,vehicle_age_months,power_kw,power_hp,electric_range_km,wltp_consumption_kwh_100km,seller_rating_stars,seller_rating_count,image_count,previous_owner_count,door_count,seat_count,warranty_months,battery_charging_time_min,price_per_kw,price_per_hp,price_per_range_km,mileage_per_month,variant,model_number_v2,seller_type,body_type,exterior_color,paint_type,interior_color,upholstery_material,city,is_conditional_price_clean,available_now_clean,warranty_exists_clean,has_full_service_history_clean,had_accident_clean,is_sportback,is_quattro,is_s_line,has_matrix,has_pano,has_ahk,has_hud,has_acc,has_camera,duplicate_listing_id,seller_has_rating,has_warranty_months,has_battery_info,has_city_range,has_charging_time,price_eur,sold_within_14d,listing_id
57975,40.0,150.0,204.0,,,4.5,94.0,9,1.0,5.0,5.0,,,219.2,161.1764705882353,,1449.375,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Michelstadt,False,True,False,False,False,True,False,True,False,True,True,False,False,False,True,1,0,0,0,0,32880,1.0,8d84a0db-0d89-4d97-b0c6-21978c0a2fc3
7870,15.0,210.0,286.0,562,16.1,4.5,54.0,15,1.0,5.0,5.0,,,202.0952380952381,148.3916083916084,75.51601423487544,524.6666666666666,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Full leather,Lünen,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1,0,1,1,0,42440,0.0,8360f6c7-5a2c-4d9d-8b48-090fee4c88dd
18848,14.0,210.0,286.0,412,,4.5,119.0,15,1.0,5.0,5.0,,,202.0,148.32167832167832,102.96116504854369,1346.2857142857142,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Stuttgart-Vaihingen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,42420,0.0,080be941-2e48-49bc-9bab-c58727cc7db3
69850,28.0,220.0,299.0,435,,5.0,226.0,15,1.0,5.0,5.0,,36,152.13636363636363,111.93979933110369,76.94252873563218,2494.6428571428573,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Beige,Full leather,Helmstedt,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,1,0,0,0,1,33470,0.0,cf4a0b14-05b1-4229-9ced-e6cf3eb9d506
4484,21.0,150.0,204.0,,19.0,5.0,703.0,15,,,,,,283.8933333333333,208.7450980392157,,213.52380952380952,Q4 e-tron Sportback,40,Dealer,,,,,,Hagen,False,True,,,,True,False,True,False,True,False,False,True,False,False,1,0,0,0,0,42584,0.0,99b18518-ec42-4878-9fc8-5093be8c27b7
0,,210.0,286.0,543,16.4,4.5,17.0,15,,5.0,,,,273.76190476190476,201.01398601398603,105.87476979742173,,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,,Part leather,Straubing,False,,True,True,,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,57490,0.0,ab826cc8-212a-4f52-8ed5-44ff00dd9ff6
36722,38.0,150.0,204.0,466,,,,10,1.0,5.0,5.0,,,239.93333333333334,176.42156862745097,77.23175965665236,966.3684210526316,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Homburg,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,0,0,0,0,0,35990,1.0,08191a86-47cd-49e1-b927-aee4a3ec5c48
26249,39.0,150.0,204.0,528,19.6,4.5,56.0,15,1.0,5.0,5.0,,,222.0,163.23529411764707,63.06818181818182,673.0512820512821,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Cloth,Freiburg,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,33300,0.0,efc4f378-c287-4b28-9898-9742cae48763
40390,37.0,150.0,204.0,466,,4.5,119.0,15,1.0,5.0,5.0,,,232.26666666666668,170.7843137254902,74.76394849785407,1091.6216216216217,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Full leather,Stuttgart-Vaihingen,False,True,True,True,False,True,False,True,False,False,False,False,False,True,False,1,0,0,0,0,34840,1.0,47f0070f-0861-48b7-9d19-053326524e8b
43300,38.0,220.0,299.0,462,,5.0,5.0,6,1.0,5.0,5.0,12,,163.36363636363637,120.20066889632108,77.79220779220779,1139.4736842105262,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Part leather,Pfaffenhofen,False,True,True,True,,False,True,True,True,False,False,True,True,False,False,1,1,0,0,0,35940,1.0,caaa26bb-0a91-4357-b562-a1f4be390894
7889,14.0,125.0,170.0,337,18.0,4.5,147.0,15,1.0,5.0,5.0,,,343.6,252.64705882352942,127.44807121661721,563.5,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Part leather,Ingolstadt,False,True,False,True,False,False,False,True,True,True,True,False,False,False,False,1,0,0,0,0,42950,0.0,ed690c32-5ce1-4e56-b565-83d39834ee93
20863,43.0,125.0,170.0,349,18.5,5.0,703.0,15,1.0,5.0,5.0,,,198.784,146.16470588235293,71.19770773638969,485.1860465116279,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Hagen,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,24848,0.0,e12bb2ac-ea45-4c31-818f-431330980225
60725,48.0,150.0,204.0,,,5.0,31.0,9,,,,,,186.36666666666667,137.0343137254902,,1265.1041666666667,,40,Dealer,,,,,,Alsfeld,False,True,,,,False,False,False,False,True,True,False,True,False,False,1,0,0,0,0,27955,1.0,68389b70-b35f-4805-8991-ab5e6f16185b
5166,8.0,210.0,286.0,474,,4.5,3.0,10,1.0,5.0,5.0,,,210.94761904761904,154.8916083916084,93.457805907173,645.75,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Mannheim,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,44299,0.0,d5222618-8bca-4615-a69d-0e5328d3d2b1
0,,150.0,204.0,429,15.7,4.5,17.0,10,,5.0,5.0,24,,261.93333333333334,192.59803921568627,91.58508158508158,,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Straubing,False,,True,True,,False,False,False,False,False,False,False,False,False,True,1,1,0,0,0,39290,1.0,9fdab2ce-9284-4765-9eee-879a4465ac3e
7082,11.0,210.0,286.0,539,16.8,4.5,7.0,15,1.0,5.0,5.0,13,,223.76190476190476,164.3006993006993,87.1799628942486,643.8181818181819,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Dessau,False,True,True,True,False,False,False,False,True,False,True,True,True,True,False,1,1,0,0,0,46990,0.0,d9f85469-59dc-47de-8e9d-2ceee5c53260
64200,41.0,150.0,204.0,511,17.2,,,15,1.0,4.0,5.0,,,209.6,154.11764705882354,61.52641878669276,1565.8536585365853,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Part leather,Wackersdorf,False,True,True,True,,True,False,True,True,True,True,False,False,False,False,0,0,1,0,0,31440,0.0,d461afb1-afd3-407c-9df6-e29544f179e0
32666,40.0,150.0,204.0,479,,4.5,83.0,15,1.0,4.0,5.0,,,193.2,142.05882352941177,60.50104384133612,816.65,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Hamburg,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,28980,1.0,883decee-1820-41a6-acf1-7e221e725f5e
31190,37.0,150.0,204.0,520,16.8,4.0,3.0,11,1.0,5.0,5.0,12,,232.53333333333333,170.98039215686273,67.07692307692308,842.972972972973,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Lingen,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,1,1,0,0,0,34880,0.0,43ebf979-7b0c-432d-9fce-c6e82713bc08
56685,33.0,195.0,265.0,412,,4.5,152.0,15,1.0,5.0,5.0,,,175.12820512820514,128.8679245283019,82.8883495145631,1717.7272727272727,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Hannover,False,True,True,True,False,False,True,False,False,False,False,False,False,True,True,1,0,0,0,0,34150,0.0,2dbd2218-d920-4a1d-8aa5-fb0bf0b674a0
66000,38.0,150.0,204.0,508,17.3,5.0,237.0,16,1.0,5.0,5.0,12,,186.63333333333333,137.23039215686273,55.10826771653543,1736.842105263158,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Sankt Augustin,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,0,27995,0.0,786e265b-7606-4936-ab6c-fd51b9956a02
9050,9.0,210.0,286.0,554,,4.0,3.0,11,1.0,5.0,5.0,51,,228.04761904761904,167.44755244755245,86.44404332129965,1005.5555555555555,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Schweinfurt,False,True,True,True,False,True,False,True,False,False,True,True,False,False,False,1,1,0,0,0,47890,1.0,28b467bf-c00c-4406-9466-6778c6a171d5
51808,30.0,150.0,204.0,412,,4.5,8.0,15,1.0,5.0,5.0,,,193.26666666666668,142.1078431372549,70.36407766990291,1726.9333333333334,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Senden,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,28990,0.0,1707cc37-38e8-42f2-8f0b-4711742ea2ec
12230,10.0,210.0,286.0,540,,5.0,537.0,15,1.0,5.0,5.0,51,,222.04761904761904,163.04195804195805,86.35185185185185,1223.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Ludwigsburg,False,True,True,True,False,False,False,False,True,False,True,True,True,False,False,1,1,0,0,0,46630,0.0,048759fa-2267-4a40-b61e-c9dbff65c828
46214,44.0,150.0,204.0,440,,4.5,77.0,18,2.0,5.0,5.0,,,186.2,136.91176470588235,63.47727272727273,1050.3181818181818,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Mosbach,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,27930,0.0,56094d26-f37b-42c2-a8a9-f9bb5636d4e2
31140,44.0,220.0,299.0,458,19.3,4.5,11.0,15,1.0,5.0,5.0,,,154.5,113.67892976588628,74.21397379912663,707.7272727272727,Q4 e-tron Sportback,50,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Other,Hildburghausen,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,1,0,1,1,0,33990,0.0,cfa0e9bb-8ae5-40c2-9dc7-31ebab6b473c
22171,42.0,150.0,204.0,528,19.6,4.5,164.0,8,1.0,5.0,5.0,,,208.32666666666665,153.1813725490196,59.183712121212125,527.8809523809524,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Part leather,Ergolding,False,True,True,True,,False,False,True,False,False,False,False,True,True,False,1,0,1,0,0,31249,1.0,a13439ca-7501-4b04-b6ac-00b0ef5e123e
14552,37.0,125.0,170.0,353,16.6,4.5,147.0,15,1.0,5.0,5.0,,,214.32,157.58823529411765,75.89235127478753,393.2972972972973,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Grey,Others,Black,Cloth,Ingolstadt,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,26790,1.0,52ee0e7b-e580-44c8-843c-2481490dad4f
117741,39.0,150.0,204.0,479,,4.5,727.0,16,1.0,5.0,5.0,,,162.6,119.55882352941177,50.91858037578288,3019.0,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Fernwald-Steinbach,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,24390,1.0,c560bffb-2f46-4f6b-bb3c-f72ea0c43a0b
58130,29.0,195.0,265.0,512,20.1,4.5,164.0,8,1.0,5.0,,,,176.91794871794872,130.18490566037735,67.380859375,2004.4827586206898,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Ergolding,False,True,True,True,,False,True,False,False,False,True,False,True,False,False,1,0,1,0,0,34499,1.0,00b78c3d-f591-4cf5-9aa5-ab5f3b89c8b6
40103,38.0,220.0,299.0,420,,4.5,150.0,15,1.0,5.0,,,,169.22727272727272,124.51505016722408,88.64285714285714,1055.342105263158,Q4 e-tron Sportback,50,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Full leather,Stuttgart,False,True,True,True,False,True,True,True,True,False,False,False,False,False,True,1,0,0,0,0,37230,0.0,c41692fc-1ac0-4c53-b62e-a505bc7be101
4293,9.0,210.0,286.0,566,,4.0,3.0,25,1.0,5.0,5.0,50,,201.85714285714286,148.21678321678323,74.89399293286219,477.0,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Schweinfurt,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,1,1,0,0,0,42390,0.0,6fa210ba-f4d1-4b65-a7a0-9539608803a4
15722,37.0,125.0,170.0,308,,4.5,150.0,15,1.0,5.0,5.0,,,236.32,173.76470588235293,95.9090909090909,424.9189189189189,Q4 e-tron Sportback,35,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Stuttgart,False,True,True,True,False,True,False,False,True,False,False,False,False,False,True,1,0,0,0,0,29540,1.0,534b59c6-1d31-4ce4-a730-8c564e86db47
5925,9.0,210.0,286.0,412,,4.5,160.0,15,1.0,5.0,5.0,,,213.09047619047618,156.46503496503496,108.61407766990291,658.3333333333334,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Eching,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,44749,1.0,3eb6f39d-dea7-473b-a4ec-42b548b0b547
9161,9.0,210.0,286.0,475,,4.5,160.0,15,1.0,5.0,5.0,,,235.66190476190476,173.03846153846155,104.18736842105262,1017.8888888888889,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Full leather,Eching,False,True,True,True,False,False,False,False,True,False,True,False,False,False,False,1,0,0,0,0,49489,1.0,67b4045d-92ef-4710-9331-8098e5c334d3
3901,9.0,210.0,286.0,456,,4.5,160.0,15,1.0,5.0,5.0,,,213.94761904761904,157.0944055944056,98.52850877192982,433.44444444444446,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Eching,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,44929,1.0,f56d73ed-524e-43f3-bb6f-911adb6c5521
53107,39.0,125.0,170.0,306,,4.0,75.0,25,1.0,4.0,5.0,,,182.32,134.05882352941177,74.47712418300654,1361.7179487179487,Q4 e-tron,35,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Bebra,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,0,0,0,22790,0.0,8ee75704-d327-40de-af65-8bfbb530c294
3383,16.0,210.0,286.0,540,,4.5,32.0,15,1.0,5.0,5.0,,,235.66666666666666,173.04195804195805,91.64814814814815,211.4375,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Alcantara,Wesel,False,True,True,True,False,False,False,True,True,False,True,False,False,False,True,1,0,0,0,0,49490,0.0,a5bf92ed-8e9c-4b10-9443-82010b77d163
39768,41.0,150.0,204.0,,,4.0,199.0,14,,,,,,199.0,146.3235294117647,,969.9512195121952,Q4 e-tron Sportback,40,Dealer,,,,,,Frankfurt am Main,False,True,,,,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,29850,0.0,0ee85675-637f-4cc5-b159-d5497c7ae49e
102020,38.0,150.0,204.0,479,,4.0,16.0,15,1.0,4.0,5.0,,,169.6,124.70588235294117,53.110647181628394,2684.7368421052633,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Hamburg,False,True,True,True,False,True,False,True,True,False,False,False,False,False,False,1,0,0,0,0,25440,1.0,7f3ef26c-c3e1-4efb-a488-244187bdab40
7890,8.0,210.0,286.0,503,,4.5,160.0,15,1.0,5.0,5.0,,,219.6238095238095,161.26223776223776,91.69184890656064,986.25,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Cloth,Eching,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,46121,0.0,40281374-37ad-4bc8-9910-b534b2d8de14
56800,27.0,210.0,286.0,456,,4.5,83.0,15,1.0,4.0,5.0,,,164.04761904761904,120.45454545454545,75.54824561403508,2103.703703703704,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Hamburg,False,True,True,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,34450,1.0,9e3db77c-908a-4c04-9b58-9dc2c87d9053
3457,15.0,210.0,286.0,,,4.5,150.0,15,,,,,,197.23809523809524,144.82517482517483,,230.46666666666667,Q4 e-tron Sportback,,Dealer,,,,,,Stuttgart,False,True,,,,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,41420,0.0,954bdf9d-d665-4f0a-b78e-11cb44d0078b
17500,14.0,210.0,286.0,521,16.8,4.5,37.0,13,1.0,5.0,5.0,12,,232.28571428571428,170.55944055944056,93.62763915547025,1250.0,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Nürnberg,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,1,1,0,0,0,48780,0.0,be375676-b8ff-4d10-a1a5-78f7ae320c6f
41561,40.0,150.0,204.0,466,,4.0,199.0,13,1.0,5.0,5.0,,,205.66666666666666,151.22549019607843,66.20171673819742,1039.025,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Cloth,Frankfurt am Main,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,30850,0.0,d51a7790-f22a-4439-b23d-41f108ed9b43
5900,15.0,210.0,286.0,514,17.1,4.5,38.0,15,1.0,5.0,5.0,36,1,245.14285714285714,180.0,100.1556420233463,393.3333333333333,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Full leather,Trier,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,1,1,0,1,1,51480,0.0,a6c0c803-5b4c-43a0-8f17-f08af7ce7363
7117,27.0,210.0,286.0,456,,4.5,30.0,1,1.0,5.0,5.0,,,251.8095238095238,184.8951048951049,115.96491228070175,263.5925925925926,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Rathenow,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,1,0,0,0,0,52880,1.0,d864d067-dc14-40f9-a00c-8ea9d67b5685
6897,9.0,210.0,286.0,554,,4.5,160.0,15,1.0,5.0,5.0,,,211.75714285714287,155.48601398601397,80.26895306859205,766.3333333333334,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Eching,False,True,True,True,False,True,False,False,False,False,True,False,False,False,False,1,0,0,0,0,44469,1.0,9b126972-9a37-45e0-b3d2-c63bb4e76de0
8122,8.0,250.0,340.0,496,,4.0,3.0,11,1.0,5.0,5.0,52,,222.36,163.5,112.07661290322581,1015.25,Q4 e-tron,55,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Alcantara,Schweinfurt,False,True,True,True,False,False,False,True,True,False,False,True,False,False,False,1,1,0,0,0,55590,1.0,2c0b9e98-d840-43a2-b3eb-8ee02a88f717
17581,11.0,250.0,340.0,504,17.5,4.5,95.0,14,1.0,5.0,5.0,,,195.92,144.05882352941177,97.18253968253968,1598.2727272727273,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Cloth,Neumarkt,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,1,0,0,0,0,48980,0.0,4df0fb28-10f1-4b3b-945d-af24f6bf21ab
48681,38.0,125.0,170.0,313,,4.5,83.0,15,1.0,4.0,5.0,,,227.6,167.35294117647058,90.89456869009585,1281.078947368421,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Grey,,Black,Full leather,Hamburg,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,28450,0.0,80d2d669-73ae-430e-8318-745d38386eef
74000,38.0,150.0,204.0,447,,5.0,61.0,26,1.0,5.0,5.0,,,192.73333333333332,141.7156862745098,64.67561521252796,1947.3684210526317,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Siegen,False,True,True,True,False,False,False,False,True,True,False,False,False,False,False,1,0,0,0,0,28910,0.0,68d819ab-25d4-4304-9263-d0615e4fc603
32076,39.0,150.0,204.0,466,,4.5,30.0,15,1.0,4.0,5.0,,,199.6,146.76470588235293,64.2489270386266,822.4615384615385,Q4 e-tron,40,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Black,Cloth,Bensheim,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,1,0,0,0,0,29940,0.0,bd11b379-7073-447c-93e2-7cfef902f31c
90795,54.0,220.0,299.0,420,,4.5,13.0,16,1.0,4.0,5.0,,,133.95454545454547,98.56187290969899,70.16666666666667,1681.388888888889,Q4 e-tron,50,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Full leather,Herborn,False,True,True,True,False,False,True,True,False,True,False,False,False,False,True,1,0,0,0,0,29470,1.0,5be9a9b2-f51d-4ed5-94c0-5563f070a99d
13088,9.0,210.0,286.0,530,,4.0,3.0,15,1.0,5.0,5.0,51,,234.71428571428572,172.34265734265733,93.0,1454.2222222222222,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Silver,Metallic,Black,Full leather,Schweinfurt,False,True,True,True,False,True,False,False,True,False,True,False,False,True,False,1,1,0,0,0,49290,0.0,1541474f-ce99-497b-ad1a-cc0591add29c
74126,30.0,195.0,265.0,524,19.7,5.0,703.0,15,1.0,5.0,,,,187.07692307692307,137.66037735849056,69.61832061068702,2470.866666666667,Q4 e-tron Sportback,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Full leather,Hagen,False,True,False,False,False,True,False,False,False,True,True,True,True,False,False,1,0,0,0,0,36480,0.0,088e352f-6108-4032-b265-9c409419926f
6803,8.0,210.0,286.0,552,16.1,5.0,12.0,12,1.0,5.0,5.0,,,252.28571428571428,185.24475524475525,95.97826086956522,850.375,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Blue,Metallic,Black,Full leather,Dresden,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,52980,1.0,cd3857b5-01eb-4fd8-aa58-340dca7c9369
9900,9.0,210.0,286.0,554,16.3,4.5,68.0,12,1.0,4.0,5.0,,,209.04761904761904,153.4965034965035,79.2418772563177,1100.0,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,White,Metallic,Black,Cloth,Passau,False,True,True,True,,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,43900,0.0,c34c0263-6954-4c57-b48b-511740d6bf8d
7117,27.0,210.0,286.0,456,,,,1,1.0,5.0,5.0,,,251.8095238095238,184.8951048951049,115.96491228070175,263.5925925925926,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Part leather,Brandenburg,False,True,True,True,False,False,False,False,False,False,True,False,False,False,True,0,0,0,0,0,52880,1.0,c5414c87-d693-4660-b6e9-a10b0ea5a5f9
36000,29.0,150.0,204.0,412,,5.0,290.0,17,1.0,5.0,5.0,,,239.8,176.3235294117647,87.30582524271844,1241.3793103448277,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Helmstedt,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1,0,1,0,0,35970,1.0,6cbfdf5e-2214-4ebe-b5b6-96ce543d440f
8020,9.0,210.0,286.0,412,,4.5,160.0,15,1.0,5.0,5.0,,,213.09047619047618,156.46503496503496,108.61407766990291,891.1111111111111,Q4 e-tron,45,Dealer,SUV/Off-Road/Pick-Up,Violet,Metallic,Black,Cloth,Eching,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,44749,1.0,4a045e22-a94d-49da-964d-51be396b0f9d
39990,29.0,150.0,204.0,463,16.1,4.0,137.0,15,1.0,5.0,5.0,,,200.0,147.05882352941177,64.79481641468682,1378.9655172413793,Q4 e-tron Sportback,,Dealer,SUV/Off-Road/Pick-Up,Grey,Metallic,Grey,Cloth,Eitorf,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,30000,1.0,c50b6d75-7066-4aee-9815-1f4139a4f4d1
28672,36.0,125.0,170.0,412,,4.5,221.0,4,1.0,5.0,5.0,,,246.96,181.58823529411765,74.92718446601941,796.4444444444445,Q4 e-tron,,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Aachen,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,30870,0.0,07f2fb71-d02b-4883-881f-e56cd1400905
46800,37.0,220.0,299.0,482,18.3,3.5,2.0,15,1.0,5.0,5.0,12,,190.36363636363637,140.06688963210703,86.88796680497926,1264.8648648648648,Q4 e-tron Sportback,50,Dealer,Coupe,Grey,Metallic,Black,Full leather,Münster,False,True,True,False,False,True,True,False,True,False,True,False,True,False,False,1,1,0,0,0,41880,0.0,6381e472-8fae-418c-bf65-1e8ed7e3420c
33348,39.0,150.0,204.0,479,,4.5,83.0,15,1.0,4.0,5.0,,,226.33333333333334,166.42156862745097,70.87682672233821,855.0769230769231,Q4 e-tron Sportback,40,Dealer,SUV/Off-Road/Pick-Up,Black,Metallic,Black,Cloth,Hamburg,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,1,0,0,0,0,33950,1.0,557f0f45-c8c1-4be0-992e-61d583e4e2b0
